ck,gk,name,bdate,ms,gender,income,childrenhome,occ,hof,nco,addr1,addr2,phone,datefirstpuchase,datelastpurchase
28329,27,Marcus Washington,1973-11-06,S,M,30000,0,Clerical,1,2,3457 Hitchcock,,1 (11) 500 555-0118,13/03/2019,13/03/2024
28330,631,Charles Bailey,1996-04-02,M,M,30000,0,Skilled Manual,1,2,1594 Ethan Ct.,,102-555-0117,23/09/2018,23/09/2023
28331,301,Colleen Beck,1996-08-05,M,F,30000,0,Skilled Manual,0,2,1251 Alan Drive,,428-555-0196,08/09/2018,08/09/2023
28332,62,Ryan Washington,1996-06-06,M,M,40000,0,Skilled Manual,1,2,4816 Condor Dr,,658-555-0142,09/12/2018,09/12/2023
28333,299,Jaime Jimenez,2000-06-12,M,F,30000,0,Skilled Manual,0,2,5899 Mt. Wilson Place,,558-555-0139,10/08/2018,10/08/2023
28334,611,Marco Tanara,2000-11-17,S,F,30000,0,Skilled Manual,1,2,878 Amador Ct,,430-555-0114,10/03/2019,10/03/2024
28335,311,Rebekah Srini,2000-09-22,M,F,30000,0,Skilled Manual,0,2,5751 San Vincente Drive,,908-555-0190,09/04/2019,09/04/2024
28336,627,Edward Martin,2000-03-08,M,M,40000,0,Skilled Manual,1,2,8675 Mildred Avenue,,508-555-0159,21/02/2019,21/02/2024
28338,14,Kristi Vance,1957-03-05,M,F,30000,0,Clerical,0,2,7122 Athene Dr.,,1 (11) 500 555-0113,07/12/2018,07/12/2023
28339,644,Sean Edwards,1998-07-22,S,M,40000,0,Skilled Manual,0,2,7031 Horseshoe Circle,,927-555-0132,13/10/2016,13/10/2021
28340,368,Lucas Butler,1998-10-06,S,M,40000,0,Skilled Manual,0,2,3878 Mt. Hood Circle,,253-555-0128,18/10/2016,18/10/2021
28341,68,Jeremy Wilson,1998-09-03,S,M,40000,0,Skilled Manual,1,2,8296 Glen Court,,179-555-0174,28/02/2019,28/02/2024
28342,50,Brianna Murphy,1998-01-15,M,F,40000,0,Skilled Manual,1,2,3451 Meier Road,,716-555-0164,07/01/2019,07/01/2024
28343,634,Shelby Morgan,1997-12-07,S,F,30000,0,Clerical,0,2,3377 Coach Place,,438-555-0156,17/12/2018,17/12/2023
28344,300,Alvin Zhu,1997-10-23,S,M,30000,0,Clerical,0,2,7396 Maine Dr.,,876-555-0185,07/10/2018,07/10/2023
28345,311,Diana Serrano,1997-12-24,M,F,40000,0,Skilled Manual,1,2,8245 Highland Dr.,,949-555-0191,12/12/2018,12/12/2023
28347,609,Latoya Anand,1999-09-11,S,F,40000,0,Skilled Manual,0,2,3358 Thornhill Place,,350-555-0115,13/11/2018,13/11/2023
28348,12,Nichole Jai,1959-04-05,S,F,40000,0,Management,1,2,5596 Fall Creek,,1 (11) 500 555-0144,25/03/2019,25/03/2024
28349,37,Kristi Vazquez,1959-02-21,S,F,40000,0,Management,0,2,2481 Scramble Rd.,,1 (11) 500 555-0189,23/04/2019,23/04/2024
28350,40,Alisha Holt,1959-03-23,S,F,60000,0,Management,0,1,3769 Marti Marie Drive,,1 (11) 500 555-0187,19/02/2019,19/02/2024
28351,37,Donald Rodriguez,1960-07-13,M,M,40000,0,Management,1,2,1258 Yeoman Dr,,1 (11) 500 555-0192,20/01/2019,20/01/2024
28352,2,Meghan Sanz,1963-06-09,S,F,40000,0,Management,0,2,9212 Springer Court,,1 (11) 500 555-0115,09/01/2019,09/01/2024
28353,22,Summer Kapoor,1963-01-14,S,F,40000,0,Management,0,2,3862 Citrus Avenue,,1 (11) 500 555-0113,29/01/2019,29/01/2024
28354,50,Ian Wilson,1985-06-22,S,M,40000,0,Professional,0,1,1936 Bayberry Drive,,965-555-0128,26/02/2017,26/02/2022
28355,385,Carlos James,1985-09-14,S,M,40000,0,Professional,1,1,2101 Costanza Dr.,,325-555-0146,18/10/2016,18/10/2021
28356,331,Blake Gonzalez,1985-03-01,M,M,50000,3,Skilled Manual,1,1,3664 Ravenwood,,442-555-0139,20/03/2019,20/03/2024
28358,302,Austin Powell,1985-06-02,M,M,50000,3,Skilled Manual,1,2,4885 Strawberry Court,,442-555-0132,15/04/2019,15/04/2024
28359,66,Madison Anderson,1985-07-18,M,F,50000,3,Skilled Manual,1,2,8703 Market Place,,263-555-0164,08/01/2019,08/01/2024
28360,345,Isaiah Adams,1985-07-03,M,M,50000,4,Skilled Manual,1,2,8232 Roanwood Way,,855-555-0159,03/12/2018,03/12/2023
28361,623,Kayla Wilson,1985-09-26,M,F,60000,0,Professional,0,0,2081 St. Andrews Way,,461-555-0146,13/04/2019,13/04/2024
28362,347,Kaylee Sanchez,1985-05-13,S,F,60000,0,Professional,0,1,3823 Birch Bark Dr,,547-555-0137,20/10/2016,20/10/2021
28363,64,Savannah Travers,1985-02-19,S,F,60000,0,Professional,0,1,3682 Macarthur Avenue,,121-555-0189,06/02/2017,06/02/2022
28364,199,Alison Nara,1988-09-02,M,F,40000,0,Clerical,1,0,"343, rue de Cambrai",,1 (11) 500 555-0143,11/02/2019,11/02/2024
28365,245,Stacey Zhao,1988-11-06,M,F,40000,0,Clerical,1,0,8370 Acardia Pl.,,1 (11) 500 555-0168,28/10/2018,28/10/2023
28366,236,Dalton Rivera,1987-05-14,S,M,10000,3,Manual,1,1,9099 Warmcastle Ct.,,1 (11) 500 555-0151,14/04/2019,14/04/2024
28367,234,Jerome Johnsen,1987-03-11,S,M,20000,1,Manual,0,1,692 Brook Way,#1988,1 (11) 500 555-0194,12/04/2019,12/04/2024
28369,126,Carolyn Moreno,1987-11-09,S,F,20000,1,Manual,1,1,Wallstr 834,,1 (11) 500 555-0162,12/11/2018,12/11/2023
28370,253,Eddie Gutierrez,1987-05-10,S,M,30000,1,Clerical,0,0,6189 Stonewood Ct.,,1 (11) 500 555-0115,09/04/2019,09/04/2024
28371,257,Mandy Liang,1987-05-14,S,F,30000,1,Clerical,0,0,8858 V. Street,,1 (11) 500 555-0189,13/04/2019,13/04/2024
28372,237,Vincent Hu,1987-11-14,S,M,30000,1,Clerical,0,0,67 Flamingo Drive,,1 (11) 500 555-0136,29/04/2019,29/04/2024
28373,196,Shane Lopez,1986-09-25,S,M,10000,4,Manual,0,2,"6, avenue des Laurentides",,1 (11) 500 555-0181,06/02/2019,06/02/2024
28374,147,Ruben Vance,1986-02-15,M,M,10000,4,Manual,1,2,Wolfgangstraße 48,,1 (11) 500 555-0117,09/09/2018,09/09/2023
28376,175,Eugene Chen,1987-10-08,S,M,40000,0,Clerical,0,0,Lieblingsweg 4,,1 (11) 500 555-0116,27/01/2019,27/01/2024
28377,235,Walter Ortega,1987-07-04,M,M,40000,0,Clerical,0,0,3857 Westchester Pl.,,1 (11) 500 555-0181,08/11/2018,08/11/2023
28379,180,Edgar Rana,1986-03-04,M,M,30000,1,Skilled Manual,1,2,"99, rue de l'Espace De Schengen",,1 (11) 500 555-0167,12/10/2018,12/10/2023
28381,126,Cedric Tang,1985-04-24,S,M,20000,2,Manual,0,0,Marketplatz 5793,Buchhaltung,1 (11) 500 555-0139,17/03/2019,17/03/2024
28382,168,Roberto Ortega,1985-10-03,M,M,20000,2,Manual,1,0,Pflugstr 99,,1 (11) 500 555-0117,18/12/2018,18/12/2023
28383,147,Lacey Zhou,1985-11-27,S,F,20000,2,Manual,1,1,Buergermeister-ulrich-str 7500,,1 (11) 500 555-0140,10/12/2018,10/12/2023
28384,187,Tamara Xie,1985-04-05,M,F,30000,1,Skilled Manual,1,2,"10, rue de la Comédie",,1 (11) 500 555-0161,08/02/2019,08/02/2024
28388,176,Sheila Rowe,1984-10-02,S,F,10000,2,Manual,1,1,Auf dem Ufer 664,,1 (11) 500 555-0179,20/12/2018,20/12/2023
28389,222,Rachael Martinez,1984-12-18,S,F,20000,3,Manual,0,0,"14, avenue du Port",,1 (11) 500 555-0190,01/07/2016,01/07/2021
28390,215,Frederick Suri,1984-04-02,S,M,20000,3,Manual,0,1,"180, boulevard Beau Marchais",,1 (11) 500 555-0190,27/07/2016,27/07/2021
28391,192,Monique Jimenez,1984-09-17,M,F,30000,1,Skilled Manual,0,2,"882, rue Villedo",,1 (11) 500 555-0165,19/08/2018,19/08/2023
28392,238,Luke Green,1953-06-20,M,M,30000,0,Skilled Manual,1,1,9302 Steven Circle,,1 (11) 500 555-0116,08/08/2018,08/08/2023
28393,216,Ramon Zheng,1986-07-07,S,M,40000,0,Professional,1,0,"802, avenue du Port",,1 (11) 500 555-0119,30/07/2016,02/02/2024
28394,212,Alisha Zhang,1986-04-03,M,F,40000,0,Professional,0,0,"4244, rue Surcouf",,1 (11) 500 555-0138,26/08/2016,21/02/2024
28395,225,Shannon Dominguez,1986-12-28,S,M,40000,0,Professional,0,0,"11, rue de Cambrai",,1 (11) 500 555-0119,31/08/2016,13/03/2024
28396,132,Rebekah Munoz,1986-08-20,S,F,40000,0,Professional,1,0,3229 Mark Twain Dr.,,1 (11) 500 555-0116,20/02/2019,20/02/2024
28397,261,Cynthia Rana,1986-11-06,M,F,40000,0,Professional,0,0,6149 Everett Court,,1 (11) 500 555-0117,09/11/2018,09/11/2023
28398,217,Shawn Lal,1983-02-05,S,M,30000,2,Clerical,0,0,"99, rue du Départ",,1 (11) 500 555-0116,10/01/2019,10/01/2024
28400,165,Cedric Anand,1983-02-23,S,M,30000,2,Clerical,1,0,Winterfeldtstr 3539,,1 (11) 500 555-0115,10/12/2018,10/12/2023
28401,186,Maria Alexander,1985-12-04,S,F,30000,2,Clerical,1,1,"161, rue de Cambrai",,1 (11) 500 555-0153,21/09/2016,21/09/2021
28402,200,Kristin Kumar,1985-05-26,S,F,30000,2,Clerical,0,1,"1090, quai de Grenelle",,1 (11) 500 555-0190,16/08/2018,16/08/2023
28403,249,Jaclyn Sharma,1985-09-17,M,F,40000,0,Skilled Manual,1,0,6171 Kinross Drive,,1 (11) 500 555-0194,28/11/2018,28/11/2023
28404,156,Whitney Raman,1984-05-13,M,F,30000,2,Clerical,1,2,Königstr 38,,1 (11) 500 555-0163,13/04/2019,13/04/2024
28405,119,Erick Malhotra,1984-10-04,M,M,40000,0,Skilled Manual,1,0,Königstr 282,,1 (11) 500 555-0138,08/02/2019,08/02/2024
28407,190,Emma Miller,1983-10-28,S,F,30000,3,Clerical,0,0,"2626, avenue de l´Europe",,1 (11) 500 555-0185,14/11/2016,14/11/2021
28408,229,Tasha Lal,1998-10-12,S,F,20000,0,Manual,0,1,8251 Vista Del Sol,,1 (11) 500 555-0158,07/11/2018,07/11/2023
28409,165,Bonnie Rai,1997-09-15,M,F,20000,0,Manual,0,1,Rykestr 8105,,1 (11) 500 555-0119,09/08/2018,09/08/2023
28410,233,Cheryl Gill,1997-04-21,M,F,20000,0,Manual,0,1,466 Ranch Road,,1 (11) 500 555-0121,24/08/2018,24/08/2023
28411,246,Jay Rodriguez,1997-06-16,S,M,20000,0,Manual,1,1,1692 Detroit Ave,,1 (11) 500 555-0183,29/08/2018,29/08/2023
28412,208,Walter Vazquez,1997-08-08,S,M,20000,0,Manual,0,1,"400, rue de la Comédie",,1 (11) 500 555-0117,27/08/2018,27/08/2023
28413,238,Dalton Martinez,1996-03-12,M,M,10000,0,Manual,1,2,7025 Eastgate Avenue,,1 (11) 500 555-0177,22/03/2019,22/03/2024
28414,184,Bradley Luo,1998-06-20,S,M,30000,3,Clerical,0,2,"560, rue des Bouchers",,1 (11) 500 555-0161,21/11/2016,21/11/2021
28415,234,Melissa Rogers,1983-12-20,M,F,40000,0,Skilled Manual,1,0,7706 Red Maple Ct,,1 (11) 500 555-0189,18/11/2018,18/11/2023
28416,275,Roger Black,1983-12-20,M,M,40000,0,Skilled Manual,1,0,7706 Red Maple Ct,,1 (11) 500 555-0144,01/12/2018,01/12/2023
28417,234,Ashlee Lal,1982-08-18,M,F,40000,0,Skilled Manual,1,0,6625 First Ave.,,1 (11) 500 555-0148,06/12/2018,06/12/2023
28418,203,Kelli Zhu,1982-02-24,M,F,40000,0,Skilled Manual,1,0,"52, rue Mazagran",,1 (11) 500 555-0188,08/12/2016,25/03/2024
28419,211,Cheryl Suarez,1982-02-14,M,F,40000,0,Skilled Manual,1,1,"811, rue de Longchamp",,1 (11) 500 555-0191,15/01/2017,18/03/2024
28420,223,Tracy Chapman,1982-09-10,M,F,40000,0,Skilled Manual,1,1,"470, rue de Linois",,1 (11) 500 555-0155,22/01/2017,15/04/2024
28421,120,Monica Gonzalez,1998-08-15,S,F,30000,3,Clerical,0,4,Zur Lindung 40,,1 (11) 500 555-0196,14/12/2018,14/12/2023
28423,129,Victor Ortega,1997-11-22,S,M,30000,0,Clerical,0,1,Charlottenstr 39818,,1 (11) 500 555-0189,18/09/2018,18/09/2023
28426,246,Melvin Xie,1997-08-18,S,M,30000,0,Clerical,0,1,3713 Rollingwood Dr.,,1 (11) 500 555-0149,13/04/2019,13/04/2024
28429,187,Devin Bell,1996-07-09,S,M,20000,0,Manual,0,1,"6861, rue Villedo",,1 (11) 500 555-0153,27/11/2018,27/11/2023
28430,170,Armando Suarez,1995-06-02,M,M,10000,0,Manual,1,2,Marienplatz 56565,,1 (11) 500 555-0165,06/02/2019,06/02/2024
28431,187,Tyrone Sanz,1995-11-23,M,M,10000,0,Manual,0,2,"7, rue de la Centenaire",,1 (11) 500 555-0131,22/02/2019,22/02/2024
28434,144,Brian Lauer,1996-02-02,S,M,30000,0,Clerical,1,1,Conesweg 80,,1 (11) 500 555-0172,15/12/2018,15/12/2023
28440,187,Allison Ramirez,1995-06-05,S,F,20000,0,Manual,1,1,"9, rue Philibert-Delorme",,1 (11) 500 555-0111,24/02/2019,24/02/2024
28441,190,Peter Nath,1994-10-16,S,M,10000,0,Manual,0,2,"754, rue de Bas Marin",,1 (11) 500 555-0160,22/03/2019,22/03/2024
28442,215,Phillip Prasad,1994-05-11,S,M,20000,0,Manual,0,2,"11, rue du Puits Dixme",,1 (11) 500 555-0180,28/09/2018,28/09/2023
28443,215,Alfredo Dominguez,1995-12-18,S,M,30000,0,Clerical,0,1,"101, avenue des Champs-Elysées",,1 (11) 500 555-0166,03/02/2017,03/02/2022
28444,209,Pedro Sai,1995-11-19,S,M,30000,0,Clerical,0,1,"2, rue Pierre-Demoulin",,1 (11) 500 555-0173,21/09/2018,21/09/2023
28446,274,Mayra Subram,1995-06-04,M,F,40000,1,Skilled Manual,1,0,7986 Southdale,,1 (11) 500 555-0179,31/12/2018,31/12/2023
28447,221,Dalton Walker,1993-05-06,S,M,10000,0,Manual,1,2,"854, boulevard Tremblay",,1 (11) 500 555-0172,30/11/2018,30/11/2023
28448,238,Katherine Campbell,1993-05-11,M,F,10000,0,Manual,1,2,5057 Fillet Ave.,,1 (11) 500 555-0180,05/04/2019,05/04/2024
28449,212,Jarred Gill,1990-01-10,M,M,10000,0,Manual,1,0,"4811, rue des Ecoles",,1 (11) 500 555-0110,05/02/2017,05/02/2022
28450,160,Nelson Martin,1982-02-14,S,M,10000,0,Manual,0,0,Kappellweg 675,,1 (11) 500 555-0110,16/08/2018,16/08/2023
28452,223,Alexandra Young,1981-11-03,S,F,10000,0,Manual,0,0,"3666, rue des Bouchers",,1 (11) 500 555-0116,17/10/2018,17/10/2023
28453,155,Valerie Lin,1981-01-09,M,F,10000,0,Manual,1,0,Lieblingsweg 345,,1 (11) 500 555-0129,04/02/2019,04/02/2024
28454,117,Shawna Simpson,1981-05-09,M,F,10000,0,Manual,1,0,Erlenweg 9194,,1 (11) 500 555-0117,30/12/2018,30/12/2023
28455,127,Raymond Sara,1981-06-06,M,M,10000,0,Manual,0,0,Zollstr 68,Verkaufsabteilung,1 (11) 500 555-0165,13/11/2018,13/11/2023
28456,183,Todd Xu,1981-06-21,M,M,20000,0,Clerical,1,0,"20, boulevard d´Albi",,1 (11) 500 555-0175,08/08/2018,08/08/2023
28458,205,Casey She,1982-06-09,S,F,30000,0,Clerical,1,0,"37, place de Fontenoy",,1 (11) 500 555-0154,11/03/2017,11/03/2022
28459,229,Dana Muñoz,1978-05-14,M,F,20000,0,Clerical,0,0,3890 El Camino Drive,,1 (11) 500 555-0137,31/01/2019,31/01/2024
28460,186,Nathan Powell,1978-06-04,M,M,20000,0,Manual,1,0,"75, avenue de la Gare",,1 (11) 500 555-0153,16/09/2018,16/09/2023
28462,221,Kendra Serrano,1977-03-22,M,F,10000,0,Manual,0,0,"2, avenue des Laurentides",,1 (11) 500 555-0190,27/09/2018,27/09/2023
28463,266,Emmanuel Arun,1977-06-13,S,M,10000,0,Manual,1,0,5843 Westwood Court,,1 (11) 500 555-0172,10/03/2019,10/03/2024
28465,142,Wendy Serrano,1976-09-17,M,F,20000,0,Clerical,1,0,Herzogstr 32098,,1 (11) 500 555-0157,11/09/2018,11/09/2023
28467,147,Tasha Tang,1975-02-12,M,F,10000,0,Manual,1,0,Hans-Rosenthal-Platz 42111,,1 (11) 500 555-0113,09/04/2019,09/04/2024
28468,242,Melody Harrison,1975-03-01,M,F,10000,0,Manual,1,0,3526 Dover Way,,1 (11) 500 555-0152,13/11/2018,13/11/2023
28469,279,Morgan Green,1975-04-04,M,F,10000,0,Manual,1,0,5860 Rock Creek Pl.,,1 (11) 500 555-0163,28/04/2019,28/04/2024
28470,225,Tamara Tang,1974-02-19,M,F,10000,0,Manual,0,1,"8181, rue des Grands Champs",,1 (11) 500 555-0123,07/03/2017,07/03/2022
28471,188,Phillip Sullivan,1974-08-24,S,M,10000,0,Manual,0,1,"11, rue de l'Espace De Schengen",,1 (11) 500 555-0198,24/03/2017,24/03/2022
28472,127,Kellie Ramos,1958-07-14,M,F,20000,0,Clerical,1,0,Postenweg 3138,,1 (11) 500 555-0113,27/12/2018,27/12/2023
28473,261,Bruce Rodriguez,1959-10-24,S,M,20000,0,Clerical,0,0,4712 Brook Way,,1 (11) 500 555-0111,20/03/2019,20/03/2024
28475,186,Bruce Ramos,1961-06-11,S,M,10000,0,Manual,0,1,"112, rue Marbeuf",,1 (11) 500 555-0196,26/09/2018,26/09/2023
28478,187,Riley Long,1963-10-16,S,F,10000,0,Manual,1,1,"8, rue des Berges",,1 (11) 500 555-0156,13/03/2017,13/03/2022
28479,12,Marvin Gomez,2000-06-07,S,M,10000,0,Manual,0,1,1306 Longbrood Way,,1 (11) 500 555-0131,23/10/2018,23/10/2023
28480,6,Arthur Vazquez,2000-08-28,S,M,10000,0,Manual,1,1,4304 Hieber Drive,,1 (11) 500 555-0110,14/11/2018,14/11/2023
28481,16,Kristine Moreno,1999-01-15,M,F,10000,0,Manual,1,1,3451 Meier Road,,1 (11) 500 555-0119,21/11/2018,21/11/2023
28482,20,Jaime She,1998-02-06,S,M,10000,0,Manual,0,1,71 Flora Ave,,1 (11) 500 555-0115,13/11/2018,13/11/2023
28483,30,Tara Raje,1996-04-24,S,F,10000,1,Manual,1,0,7480 Violet Ct,,1 (11) 500 555-0121,23/11/2018,23/11/2023
28484,27,Harold Raman,1999-09-13,M,M,20000,0,Clerical,0,0,9930 Clinton Dr,,1 (11) 500 555-0152,29/11/2018,29/11/2023
28485,28,Bianca Wu,1998-02-02,S,F,20000,0,Clerical,1,0,8581 Paris Lane,,1 (11) 500 555-0135,15/11/2018,15/11/2023
28486,39,Rebekah Chandra,1998-10-08,M,F,20000,0,Clerical,0,0,7551 Black Walnut Ct.,,1 (11) 500 555-0113,10/12/2018,10/12/2023
28487,15,Gerald Gill,1998-10-03,S,M,20000,0,Clerical,1,0,3391 Paso Del Rio Court,,1 (11) 500 555-0120,29/12/2018,29/12/2023
28488,35,Reginald Travers,1997-11-06,S,M,20000,0,Manual,1,0,8158 Tweed Lane,,1 (11) 500 555-0188,19/12/2018,19/12/2023
28489,174,Jeffery Zhu,1963-08-27,S,M,20000,0,Manual,0,1,Krönerweg 6,,1 (11) 500 555-0168,31/01/2019,31/01/2024
28490,121,Krista Ramos,1963-09-21,S,F,20000,0,Manual,0,1,Potsdamer Straße 1929,,1 (11) 500 555-0159,08/01/2019,08/01/2024
28491,203,Cassie Jai,1981-04-22,S,F,20000,1,Manual,0,0,"4119, rue Léo Delibes",,1 (11) 500 555-0164,22/05/2017,22/05/2022
28492,190,Bethany Tang,1981-05-07,M,F,30000,0,Clerical,0,0,"5, rue Malar",,1 (11) 500 555-0186,12/05/2017,12/05/2022
28493,147,Morgan Wilson,1981-11-21,M,F,30000,0,Clerical,1,0,Lieblingsweg 2123,,1 (11) 500 555-0132,31/01/2019,31/01/2024
28494,121,Ross Martinez,1981-10-26,S,M,30000,0,Clerical,0,0,Holzstr 4222,,1 (11) 500 555-0158,20/01/2019,20/01/2024
28495,221,Catherine Morgan,1980-11-19,S,F,10000,1,Manual,0,1,"67, cours Mirabeau",,1 (11) 500 555-0141,08/11/2018,08/11/2023
28496,184,Adam Shan,1980-08-08,S,M,10000,1,Manual,1,1,"29, rue Jean Mermoz",,1 (11) 500 555-0185,11/02/2019,11/02/2024
28497,174,Alvin Yang,1980-09-11,S,M,20000,1,Manual,0,0,Roßstr 6642,,1 (11) 500 555-0164,08/01/2019,08/01/2024
28498,213,Tabitha Ruiz,1979-04-11,S,F,10000,1,Manual,0,1,"802, rue Henri Gagnon",,1 (11) 500 555-0133,21/08/2018,21/08/2023
28499,125,Lydia Srini,1979-12-07,S,F,20000,0,Manual,1,1,Pappelallee 619,,1 (11) 500 555-0160,10/01/2019,10/01/2024
28500,153,Jermaine Gonzalez,1979-11-16,S,M,20000,0,Manual,0,1,Heidestieg Straße 8664,,1 (11) 500 555-0186,14/01/2019,14/01/2024
28501,142,Gerald Perez,1979-09-04,S,M,20000,0,Manual,0,1,Rykestr 85,,1 (11) 500 555-0196,26/02/2019,26/02/2024
28502,128,Dominique Jordan,1979-10-11,S,F,20000,0,Manual,0,1,Am Gallberg 686,,1 (11) 500 555-0113,01/02/2019,01/02/2024
28504,196,Reginald Gomez,1978-09-25,S,M,20000,0,Manual,0,1,"41, rue Henri Gagnon",,1 (11) 500 555-0161,19/06/2017,19/06/2022
28505,119,Barbara Xie,1978-03-08,M,F,30000,0,Clerical,0,0,Viktoria-Luise-Platz 42,,1 (11) 500 555-0145,23/02/2019,23/02/2024
28506,211,Ruth Schmidt,1980-11-04,S,F,40000,0,Clerical,1,0,"14, allée des Princes",,1 (11) 500 555-0133,14/07/2017,30/04/2024
28507,157,Deanna Suri,1979-06-08,M,F,30000,0,Clerical,1,0,Hellweg 4924,,1 (11) 500 555-0122,21/02/2019,21/02/2024
28509,128,Audrey Diaz,1979-02-19,S,F,30000,0,Clerical,1,0,Dunckerstr 8351,,1 (11) 500 555-0144,15/02/2019,15/02/2024
28510,208,Gregory Andersen,1979-03-23,S,M,30000,0,Clerical,1,0,"3539, rue des Grands Champs",,1 (11) 500 555-0143,18/07/2017,18/07/2022
28512,199,Dwayne Alonso,1990-11-12,S,M,20000,0,Manual,0,1,"6, rue des Vendangeurs",,1 (11) 500 555-0153,24/08/2017,24/08/2022
28513,131,Molly Fernandez,1990-07-24,M,F,20000,0,Manual,0,1,Kulmer Straße 2242,,1 (11) 500 555-0159,28/02/2019,28/02/2024
28514,211,Lisa Chen,1989-06-11,S,F,10000,2,Manual,0,0,"109, avenue des Ternes",,1 (11) 500 555-0130,29/10/2018,29/10/2023
28518,167,Tammy Sanchez,1989-11-17,S,F,30000,0,Clerical,0,0,Zur Lindung 2,,1 (11) 500 555-0126,01/02/2019,01/02/2024
28519,215,Jésus Ramos,1989-10-15,M,M,30000,0,Clerical,1,0,"6612, rue Surcouf",,1 (11) 500 555-0157,24/08/2017,24/08/2022
28520,205,Susan Liang,1989-04-05,M,F,40000,0,Clerical,1,0,"4, route de Marseille",,1 (11) 500 555-0110,31/08/2017,16/05/2024
28521,129,Bradley Tang,1989-09-15,S,M,40000,0,Clerical,0,0,Haberstr 77,,1 (11) 500 555-0197,07/03/2019,07/03/2024
28522,178,Rosa Ma,1989-07-07,M,F,60000,0,Skilled Manual,1,0,Lieblingsweg 234,,1 (11) 500 555-0164,28/03/2019,28/03/2024
28523,236,Charles James,1989-01-09,S,M,60000,0,Skilled Manual,1,0,8754 Second Ave.,,1 (11) 500 555-0126,18/12/2018,18/12/2023
28524,256,Paula Gill,1989-09-08,M,F,60000,0,Skilled Manual,1,0,1277 Juniper Drive,,1 (11) 500 555-0174,23/12/2018,23/12/2023
28528,130,Tasha Chande,1988-06-19,M,F,20000,1,Manual,0,0,Residenz Straße 46,,1 (11) 500 555-0184,26/03/2019,26/03/2024
28529,183,Tara Chande,1988-06-08,S,F,20000,1,Manual,1,1,"119, rue Faubourg St Antoine",,1 (11) 500 555-0189,29/08/2017,29/08/2022
28531,175,Jared Reed,1988-11-06,S,M,30000,0,Clerical,0,0,Marketplatz 4664,,1 (11) 500 555-0128,05/03/2019,05/03/2024
28532,197,Tony Xie,1988-12-06,M,M,30000,0,Clerical,1,0,"4757, rue Saint-Lazare",,1 (11) 500 555-0112,04/08/2017,04/08/2022
28533,16,Clayton Sun,1985-04-12,S,M,60000,3,Professional,1,1,2221 Teak Court,,1 (11) 500 555-0142,07/08/2018,07/08/2023
28534,36,Sabrina Romero,1985-06-05,M,F,60000,3,Professional,0,2,1142 Firestone Dr.,,1 (11) 500 555-0131,18/01/2019,18/01/2024
28535,34,Leslie Ferrier,1988-01-10,S,F,70000,0,Professional,1,1,1513 Deercreek Ln.,,1 (11) 500 555-0195,09/08/2018,09/08/2023
28536,32,Martha Guo,1984-02-15,M,F,60000,3,Professional,1,2,6097 Mt. Mckinley Ct.,,1 (11) 500 555-0150,27/08/2018,27/08/2023
28537,20,Christian Hayes,1946-07-16,S,M,50000,0,Professional,0,1,4631 Candlestick Drive,,1 (11) 500 555-0162,13/12/2018,13/12/2023
28538,145,Jerome Sanz,1993-05-19,S,M,10000,0,Manual,0,2,Moritzstr 400,,1 (11) 500 555-0174,25/02/2019,25/02/2024
28539,187,Barbara Zhou,1993-08-05,S,F,10000,0,Manual,0,2,"82, avenue des Ternes",,1 (11) 500 555-0114,14/10/2018,14/10/2023
28540,216,Leah Zhang,1994-11-26,M,F,30000,0,Clerical,0,1,"50, avenue de Villiers",,1 (11) 500 555-0161,20/08/2017,20/08/2022
28541,208,Isabella Perez,1994-04-03,S,F,30000,0,Clerical,0,1,"22, avenue du Président-Kennedy",,1 (11) 500 555-0123,06/08/2017,06/08/2022
28542,225,Martha Zhao,1994-02-18,S,F,30000,0,Clerical,1,1,"3869, rue Villedo",,1 (11) 500 555-0174,22/08/2018,22/08/2023
28543,159,Roger Ye,1994-09-10,S,M,30000,0,Clerical,0,1,Postfach 55 00 00,,1 (11) 500 555-0171,01/10/2018,01/10/2023
28544,135,Nicolas Shan,1994-04-18,S,M,30000,0,Clerical,0,1,Parkstr 4246,,1 (11) 500 555-0118,22/04/2019,22/04/2024
28545,213,Micheal Ramos,2000-09-17,M,M,20000,0,Manual,1,2,"88, avenue de l´ Union Centrale",,1 (11) 500 555-0112,25/12/2018,25/12/2023
28546,220,Alisha Xu,2000-08-26,M,F,20000,0,Manual,1,2,"38, route de Marseille",,1 (11) 500 555-0173,31/12/2018,31/12/2023
28547,202,April Shen,2000-07-12,S,F,20000,0,Manual,0,2,"976, quai de Grenelle",,1 (11) 500 555-0137,11/08/2017,11/08/2022
28548,147,Krista Ortega,2000-11-17,S,F,20000,0,Manual,0,2,Wertheimer Straße 899,,1 (11) 500 555-0129,04/03/2019,04/03/2024
28549,272,Lydia Subram,1994-07-25,M,F,40000,1,Skilled Manual,1,0,2575 Garcia,,1 (11) 500 555-0139,10/01/2019,10/01/2024
28551,186,Warren Xu,1992-12-12,S,M,10000,0,Manual,1,2,"34, avenue des Laurentides",,1 (11) 500 555-0113,03/11/2018,03/11/2023
28553,179,Sabrina Serrano,1993-01-22,M,F,40000,1,Skilled Manual,1,0,"77, rue du Puits Dixme",,1 (11) 500 555-0187,13/09/2017,02/05/2024
